31e5ac8b-d685-11e6-82b5-3497f68b8eda,Rifampin,unrestricted,"Rifampicin is used for the treatment of tuberculosis in combination with other antibiotics, such as pyrazinamide, isoniazid, and ethambutol. For the treatment of tuberculosis, it is administered daily for at least 6 months. Combination therapy is utilized both to prevent the development of resistance and to shorten the length of treatment. Resistance of Mycobacterium tuberculosis to rifampicin develops quickly when it is used without another antibiotic, with laboratory estimates of resistance rates from 10?7 to 10?10 per tuberculosis bacteria per generation. Rifampicin can be used alone in patients with latent tuberculosis infections to prevent the development of active disease because only small numbers of bacteria are present. A Cochrane review found no difference in efficacy between a three to four month regimen of rifampicin and a six-month regimen of isoniazid for preventing active tuberculosis in patients not infected with HIV, and patients who received rifampicin had a lower rate of hepatotoxicity. However, the quality of the evidence was judged to be low. A shorter two-month course of rifampicin and pyrazinamide had previously been recommended, but is no longer due to high rates of hepatotoxicity. Rifampicin should be taken on an empty stomach with a glass of water. It is generally taken either at least one hour before meals or two hours after meals. Rifampicin is also used to treat non-tuberculous mycobacterial infections including leprosy (Hansen's disease) and Mycobacterium kansasii. With multidrug therapy used as the standard treatment of Hansen's disease, rifampicin is always used in combination with dapsone and clofazimine to avoid causing drug resistance.",
31e5b923-d685-11e6-82b5-3497f68b8eda,Roxithromycin,unrestricted,"Pharmacokinetics: When taken before a meal, roxithromycin is very rapidly absorbed, and diffused into most tissues and phagocytes. Due to the high concentration in phagocytes, roxithromycin is actively transported to the site of infection. During active phagocytosis, large concentrations of roxithromycin are released. Metabolism: Only a small portion of roxithromycin is metabolised. Most of roxithromycin is secreted unchanged into the bile and some in expired air. Under 10% is excreted into the urine. Roxithromycin's half-life is 12 hours. Side effects: Most common side effects are gastrointestinal; diarrhoea, nausea, abdominal pain and vomiting. Less common side effects include central or peripheral nervous system events such as headaches, dizziness, vertigo, and also the rarely seen rashes, abnormal liver function values and alteration in senses of smell and taste.",
31e5c5f7-d685-11e6-82b5-3497f68b8eda,Streptomycin,unrestricted,"Infective endocarditis caused by enterococcus when the organism is not sensitive to gentamicin. Tuberculosis in combination with other anti-TB drugs. It is not the first-line treatment, except in medically under-served populations where the cost of more expensive treatments is prohibitive. Plague (Yersinia pestis) has historically been treated with it as the first-line treatment. However streptomycin is approved for this purpose only by the U.S. Food and Drug Administration. In veterinary medicine, streptomycin is the first-line antibiotic for use against gram negative bacteria in large animals (horses, cattle, sheep, etc.). It is commonly combined with procaine penicillin for intramuscular injection. Tularemia infections have been treated mostly with streptomycin. Streptomycin is traditionally given intramuscularly, and in many nations is only licensed to be administered intramuscularly, though in some regions the drug may also be administered intravenously.",
31e5d0f4-d685-11e6-82b5-3497f68b8eda,Synagis,restricted,"Palivizumab was licensed in June 1998 by the Food and Drug Administration for the reduction of serious lower respiratory tract infection caused by respiratory syncytial virus in children at increased risk of severe disease. Since that time, the American Academy of Pediatrics has updated its guidance for the use of palivizumab 4 times as additional data became available to provide a better understanding of infants and young children at greatest risk of hospitalization attributable to RSV infection. The updated recommendations in this policy statement reflect new information regarding the seasonality of RSV circulation, palivizumab pharmacokinetics, the changing incidence of bronchiolitis hospitalizations, the effect of gestational age and other risk factors on RSV hospitalization rates, the mortality of children hospitalized with RSV infection, the effect of prophylaxis on wheezing, and palivizumab-resistant RSV isolates. This policy statement updates and replaces the recommendations found in the 2012 Red Book. Infants younger than one year with bronchopulmonary dysplasia (i.e. who were born at <32 weeks gestation and required supplemental oxygen for the first 28 days after birth) and infants younger than two years with bronchopulmonary dysplasia who required medical therapy (e.g. supplemental oxygen, glucocorticoids, diuretics) within six months of the anticipated RSV season are recommended to use palivizumab as prophylaxis. Also, infants younger than one year who were born at <29 weeks (i.e. ≒28 weeks, 6 days) of gestation are recommended to use palivizumab.",
31e5df91-d685-11e6-82b5-3497f68b8eda,Synercid,restricted,"Intravenous, usually 7.5 mg/kg every 8每12 hours. Clearance by the liver, half-life 1每3 hours (with persistence of effects for 9每10 hours).",
31e5ebe7-d685-11e6-82b5-3497f68b8eda,Tazobactam,unrestricted,"Ceftolozane/tazobactam is a novel cephalosporin and p-lactamase-inhibitor combination. It has activity against Gram-negative organisms and some strains of multi-resistant Pseudomonas spp. It does NOT have activity against carbapenemase-producing Enterobacteriaceae. It also has in vitro activity against some streptococci and some Gram-negative anaerobes, but it does not have reliable Staphylococcus spp. activity. Acceptable uses (Cases must be discussed with Infectious Diseases and Antimicrobial Stewardship Program): 1) Management of infections due to multi-drug resistant Pseudomonas spp. infections on a case by case basis. Unacceptable uses: 1) Empiric treatment of complicated intra-abdominal infections (clAI) or complicated urinary tract infections (cUTI) as current standard regimens are sufficient for coverage of the typical pathogens involved in these infections and less expensive options are available. Dose: 1) 1.5glV Q8H has been studied for cUTI and in combination with metronidazole for cIAI. 2) Serious infections including pneumonia: 3glV Q8H. 3) Must adjust dose for worsening renal function and dialysis (see p.155 for dose adjustment recommendation).",
31e5f80f-d685-11e6-82b5-3497f68b8eda,Teicoplanin,unrestricted,"Teicoplanin is an antibiotic used in the prophylaxis and treatment of serious infections caused by Gram-positive bacteria, including methicillin-resistant Staphylococcus aureus and Enterococcus faecalis. It is a semisynthetic glycopeptide antibiotic with a spectrum of activity similar to vancomycin. Its mechanism of action is to inhibit bacterial cell wall synthesis. Teicoplanin is marketed by Sanofi-Aventis under the trade name Targocid. Other trade names include Ticosin marketed by Cipla(India). Oral teicoplanin has been demonstrated to be effective in the treatment of pseudomembranous colitis and Clostridium difficile-associated diarrhoea, with comparable efficacy with vancomycin. Its strength is considered to be due to the length of the hydrocarbon chain.",
31e60752-d685-11e6-82b5-3497f68b8eda,Telavancin,restricted,"Telavancin (trade name Vibativ) is a bactericidal lipoglycopeptide for use in MRSA or other Gram-positive infections. Telavancin is a semi-synthetic derivative of vancomycin. The FDA approved the drug in September 2009 for complicated skin and skin structure infections (cSSSI), and in June 2013 for hospital-acquired and ventilator-associated bacterial pneumonia caused by Staphylococcus aureus.",
31e611a9-d685-11e6-82b5-3497f68b8eda,Tigecycline,restricted,Tigecycline is given by slow intravenous infusion (30 to 60 minutes) every 12 hours. Patients with impaired liver function need to be given a lower dose. No adjustment is needed for patients with impaired kidney function. It is not licensed for use in children. There is no oral form available.,
31e61bfd-d685-11e6-82b5-3497f68b8eda,Timentin,unrestricted,"Ticarcillin/clavulanic acid, or co-ticarclav, is a combination antibiotic consisting of ticarcillin, a 汕-lactam antibiotic, and clavulanic acid, a 汕-lactamase inhibitor. This combination results in an antibiotic with an increased spectrum of action and restored efficacy against ticarcillin-resistant bacteria that produce certain 汕-lactamases.",
31e628b0-d685-11e6-82b5-3497f68b8eda,Tobramycin,unrestricted,"Like other aminoglycosides, tobramycin is ototoxic: it can cause hearing loss, or a loss of equilibrioception, or both in genetically susceptible individuals. These individuals carry a normally harmless genetic mutation that allows aminoglycosides such as tobramycin to affect cochlear cells. Aminoglycoside-induced ototoxicity is generally irreversible. As with all amino glycosides, tobramycin is also nephrotoxic, it can damage or destroy the tissue of the kidneys. This effect can be particularly worrisome when multiple doses accumulate over the course of a treatment or when the kidney concentrates urine by increasing tubular reabsorption during sleep. Adequate hydration may help prevent excess nephrotoxicity and subsequent loss of renal function. For these reasons parenteral tobramycin needs to be carefully dosed by body weight, and its serum concentration monitored. Tobramycin is thus said to be a drug with a narrow therapeutic index.",
31e63578-d685-11e6-82b5-3497f68b8eda,Trimethoprim,unrestricted,"It is primarily used in the treatment of urinary tract infections, although it may be used against any susceptible aerobic bacterial species. It may also be used to treat and prevent Pneumocystis jiroveci pneumonia. It is generally not recommended for the treatment of anaerobic infections such as Clostridium difficile colitis (the leading cause of antibiotic-induced diarrhea). Trimethoprim has been used in trials to treat retinitis. Resistance to trimethoprim is increasing, but it is still a first line antibiotic in many countries.",
31e642fa-d685-11e6-82b5-3497f68b8eda,Trimethoprim/Smx,unrestricted,"Pregnancy and breast feeding: Its use during pregnancy is contraindicated, although it has been placed in Australian and American pregnancy category C. Despite this, its use during the first trimester (during organogenesis) and 12 weeks prior to pregnancy has been associated with an increased risk of congenital malformations, especially malformations associated with maternal folic acid deficiency (which is most likely related to the mechanism of action of co-trimoxazole) such as neural tube defects such as spina bifida, cardiovascular malformations (e.g. Ebstein's anomaly), urinary tract defects, oral clefts, and club foot in epidemiological studies. Its use later on during pregnancy also increases the risk of preterm labour (odds ratio: 1.51) and low birth weight (odds ratio: 1.67). Animal studies have yielded similarly discouraging results. It is also excreted in breast milk and hence nursing during treatment with co-trimoxazole is generally advised against.",
31e65185-d685-11e6-82b5-3497f68b8eda,Unasyn,unrestricted,"The recommended adult dose of ampicillin/sulbactam is 1.5 grams (1g ampicillin sodium plus 0.5g sulbactam sodium) to 3.0 grams (2g ampicillin sodium plus 1g sulbactam sodium) every six hours. In pediatric patients, the dose is based on body weight and is recommended at 300 mg per kilogram of body weight per day. This total daily dose is to be divided into equal amounts to be given every six hours. In patients with decreased kidney function, the dosing frequency may need to be reduced.",
31e65f20-d685-11e6-82b5-3497f68b8eda,Vancomycin,restricted,"Intravenous vs oral administration: Vancomycin must be given intravenously (IV) for systemic therapy, since it is not absorbed from the intestine. It is a large hydrophilic molecule that partitions poorly across the gastrointestinal mucosa. Due to short half-life, it is often injected twice daily. The only approved indication for oral vancomycin therapy is in the treatment of pseudomembranous colitis, where it must be given orally to reach the site of infection in the colon. Following oral administration, the fecal concentration of vancomycin is around 500 ?g/ml (sensitive strains of C. difficile have a mean inhibitory concentration of ≒2 ?g/ml). Inhaled vancomycin has also been used (off-label), via nebulizer, for treatment of various infections of the upper and lower respiratory tract. The caustic nature of vancomycin makes IV therapy using peripheral lines a risk for thrombophlebitis. Ideally, central lines or infusion ports should be used.",
31e66f88-d685-11e6-82b5-3497f68b8eda,Voriconazole,restricted,"A study compared Voriconazole use to that of amphotericin B in the treatment of patients with unresolved fever despite broad-spectrum antibiotic therapy who are at risk for breakthrough fungal infections. While overall success rates were 26% for voriconazole and 30.6% for liposomal amphotericin B, there were significantly fewer breakthrough infections with voriconazole, particularly in the patients at highest risk. This study found similar fewer severe reactions and nephrotoxicity but more transient visual disturbances and hallucinations. Voriconazole was also associated with a shorter duration of hospitalization. The authors of this study concluded, ""This study demonstrates that voriconazole, a second-generation triazole, is an appropriate agent for empirical antifungal therapy and that its use may reduce the frequency of proven breakthrough fungal infections, preserve renal function, and reduce the frequency of acute infusion-related toxic effects. Formulations of amphotericin B have been the standard of empirical antifungal therapy for nearly 20 years. As this study shows, a second-generation triazole can be used in lieu of amphotericin B for early anti fungal therapy.",
6a9d26be-d7d3-11e6-b14e-3497f68b8eda,Anticoagulant,,,
6a9ff42f-d7d3-11e6-b14e-3497f68b8eda,Allopurinol,,,
6aa002c9-d7d3-11e6-b14e-3497f68b8eda,Cancer Treatment ,,,
6aa015ae-d7d3-11e6-b14e-3497f68b8eda,Uricosuric Drug,,,
6aa025ea-d7d3-11e6-b14e-3497f68b8eda,Typhoid Vaccine,,,
6aa036be-d7d3-11e6-b14e-3497f68b8eda,Penicillin,,,
6aa047bd-d7d3-11e6-b14e-3497f68b8eda,Coumarin,,,
6aa05657-d7d3-11e6-b14e-3497f68b8eda,Probenecid,,,
6aa064dc-d7d3-11e6-b14e-3497f68b8eda,Antacid,,,
6aa071a4-d7d3-11e6-b14e-3497f68b8eda,Metformin,,,
6aa07ee4-d7d3-11e6-b14e-3497f68b8eda,intravenous calcium-containing solutions/products in neonates(28 days),,,
6aa08e0b-d7d3-11e6-b14e-3497f68b8eda,Bone Marrow Depressant Drugs,,,
6aa09e80-d7d3-11e6-b14e-3497f68b8eda,Cephalosporin,,,
6aa0aa4f-d7d3-11e6-b14e-3497f68b8eda,Cisapride,,,
6aa0b81c-d7d3-11e6-b14e-3497f68b8eda,Pimozide,,,
6aa0c6f5-d7d3-11e6-b14e-3497f68b8eda,Astemizole,,,
6aa0d1dc-d7d3-11e6-b14e-3497f68b8eda,Terfenadine,,,
6aa0d9f6-d7d3-11e6-b14e-3497f68b8eda,Ergotamine,,,
6aa0e2a2-d7d3-11e6-b14e-3497f68b8eda,Ticagrelor,,,
6aa0ef70-d7d3-11e6-b14e-3497f68b8eda,Ranolazine,,,
6aa0f859-d7d3-11e6-b14e-3497f68b8eda,Dihydroergotamine,,,
6aa1043a-d7d3-11e6-b14e-3497f68b8eda,Cholesterol Medications,,,
6aa11273-d7d3-11e6-b14e-3497f68b8eda,Lovastatin,,,
6aa12047-d7d3-11e6-b14e-3497f68b8eda,Simvastatin,,,
6aa12b19-d7d3-11e6-b14e-3497f68b8eda,colchicine in people with kidney or liver impairment,,,
6aa13793-d7d3-11e6-b14e-3497f68b8eda,Macrolides,,,
6aa14115-d7d3-11e6-b14e-3497f68b8eda,Warfarin,,,
6aa14b7b-d7d3-11e6-b14e-3497f68b8eda,Methotrexate,,,
6aa155c0-d7d3-11e6-b14e-3497f68b8eda,Tetracyclines,,,
6aa1607a-d7d3-11e6-b14e-3497f68b8eda,Oral Contraceptives,,,
6aa16800-d7d3-11e6-b14e-3497f68b8eda,Cyp3A4,,,
6aa17a62-d7d3-11e6-b14e-3497f68b8eda,Seldane,,,
6aa182e7-d7d3-11e6-b14e-3497f68b8eda,Seldane-D,,,
6aa19470-d7d3-11e6-b14e-3497f68b8eda,Hismanal,,,
6aa1a6f6-d7d3-11e6-b14e-3497f68b8eda,Propulsid,,,
6aa1b6bc-d7d3-11e6-b14e-3497f68b8eda,Orap,,,
6aa1c12e-d7d3-11e6-b14e-3497f68b8eda,Theophylline,,,
6aa1c824-d7d3-11e6-b14e-3497f68b8eda,Cyclosporine,,,
6aa1ce5c-d7d3-11e6-b14e-3497f68b8eda,Glipizide,,,
6aa1d48c-d7d3-11e6-b14e-3497f68b8eda,Glyburide,,,
6aa1daac-d7d3-11e6-b14e-3497f68b8eda,Phenytoin,,,
6aa1e172-d7d3-11e6-b14e-3497f68b8eda,Rifabutin,,,
6aa1e940-d7d3-11e6-b14e-3497f68b8eda,Tacrolimus,,,
6aa1f62c-d7d3-11e6-b14e-3497f68b8eda,Oral Midazolam,,,
6aa204e4-d7d3-11e6-b14e-3497f68b8eda,Tolbutamide,,,
6aa20d4c-d7d3-11e6-b14e-3497f68b8eda,Statins,,,
6aa22c66-d7d3-11e6-b14e-3497f68b8eda,Dofetilide,,,
6aa233c5-d7d3-11e6-b14e-3497f68b8eda,Ergot Alkaloids,,,
6aa23ca8-d7d3-11e6-b14e-3497f68b8eda,Nisoldipine,,,
6aa2560e-d7d3-11e6-b14e-3497f68b8eda,Quinidine,,,
6aa25de5-d7d3-11e6-b14e-3497f68b8eda,Triazolam,,,
6aa264ab-d7d3-11e6-b14e-3497f68b8eda,Atorvastatin,,,
6aa26b9d-d7d3-11e6-b14e-3497f68b8eda,Benzodiazepines,,,
6aa2726c-d7d3-11e6-b14e-3497f68b8eda,Chemotherapy,,,
6aa27932-d7d3-11e6-b14e-3497f68b8eda,Busulfan,,,
6aa282f3-d7d3-11e6-b14e-3497f68b8eda,Docetaxel,,,
6aa28c80-d7d3-11e6-b14e-3497f68b8eda,Vinca Alkaloids,,,
6aa29c95-d7d3-11e6-b14e-3497f68b8eda,Digoxin,,,
6aa2a68f-d7d3-11e6-b14e-3497f68b8eda,Efavirenz,,,
6aa2af41-d7d3-11e6-b14e-3497f68b8eda,Eletriptan,,,
6aa2b746-d7d3-11e6-b14e-3497f68b8eda,Fentanyl,,,
6aa2be29-d7d3-11e6-b14e-3497f68b8eda,Oral Hypoglycemics,,,
6aa2c60f-d7d3-11e6-b14e-3497f68b8eda,Indinavir,,,
6aa2cfb8-d7d3-11e6-b14e-3497f68b8eda,Iv Midazolam,,,
6aa2d71d-d7d3-11e6-b14e-3497f68b8eda,Nifedipine,,,
6aa2de7c-d7d3-11e6-b14e-3497f68b8eda,Ritonavir,,,
6aa2eb1a-d7d3-11e6-b14e-3497f68b8eda,Saquinavir,,,
6aa2f243-d7d3-11e6-b14e-3497f68b8eda,Sirolimus,,,
6aa301a0-d7d3-11e6-b14e-3497f68b8eda,Verapamil,,,
6aa309b7-d7d3-11e6-b14e-3497f68b8eda,Steroids,,,
6aa311af-d7d3-11e6-b14e-3497f68b8eda,Budesonide,,,
6aa31911-d7d3-11e6-b14e-3497f68b8eda,Dexamethasone,,,
6aa321fc-d7d3-11e6-b14e-3497f68b8eda,Fluticasone,,,
6aa32946-d7d3-11e6-b14e-3497f68b8eda,Methylprednisolone,,,
6aa33928-d7d3-11e6-b14e-3497f68b8eda,Alfentanil,,,
6aa34102-d7d3-11e6-b14e-3497f68b8eda,Buspirone,,,
6aa3484c-d7d3-11e6-b14e-3497f68b8eda,Cilostazol,,,
6aa34f95-d7d3-11e6-b14e-3497f68b8eda,Disopyramide,,,
6aa35884-d7d3-11e6-b14e-3497f68b8eda,Felodipine,,,
6aa3606a-d7d3-11e6-b14e-3497f68b8eda,Trimetrexate,,,
6aa36a46-d7d3-11e6-b14e-3497f68b8eda,Carbamazepine,,,
6aa37b1b-d7d3-11e6-b14e-3497f68b8eda,Isoniazid,,,
6aa381fc-d7d3-11e6-b14e-3497f68b8eda,Nevirapine,,,
6aa38a1b-d7d3-11e6-b14e-3497f68b8eda,Phenobarbital,,,
6aa3a044-d7d3-11e6-b14e-3497f68b8eda,Antacids,,,
6aa3abd9-d7d3-11e6-b14e-3497f68b8eda,H2 Receptor,,,
6aa3b820-d7d3-11e6-b14e-3497f68b8eda,Antagonists,,,
6aa3c344-d7d3-11e6-b14e-3497f68b8eda,Proton Pump Inhibitors,,,
6aa3cc17-d7d3-11e6-b14e-3497f68b8eda,Fosamprenavir,,,
6aa3ebe3-d7d3-11e6-b14e-3497f68b8eda,Alcohol,,,
6aa3f3ff-d7d3-11e6-b14e-3497f68b8eda,Cyp2C9,,,
6aa40386-d7d3-11e6-b14e-3497f68b8eda,Cyp1A2,,,
6aa40a58-d7d3-11e6-b14e-3497f68b8eda,Tizanidine,,,
6aa44e8f-d7d3-11e6-b14e-3497f68b8eda,Metoclopramide,,,
6aa46283-d7d3-11e6-b14e-3497f68b8eda,Midazolam,,,
6aa470f9-d7d3-11e6-b14e-3497f68b8eda,Cimetidine,,,
6aa4908c-d7d3-11e6-b14e-3497f68b8eda,Amiodarone,,,
6aa49875-d7d3-11e6-b14e-3497f68b8eda,Atazanavir,,,
6aa4aa67-d7d3-11e6-b14e-3497f68b8eda,All Calcium Channel Blockers,,,
6aa4ca6c-d7d3-11e6-b14e-3497f68b8eda,Hormonal Contraceptives,,,
6aa4d24c-d7d3-11e6-b14e-3497f68b8eda,Prednisolone,,,
6aa4e4ae-d7d3-11e6-b14e-3497f68b8eda,Ranitidine,,,
6aa50449-d7d3-11e6-b14e-3497f68b8eda,Porphyria,,,
6aa50b5d-d7d3-11e6-b14e-3497f68b8eda,Ace Inhibitors,,,
6aa511b7-d7d3-11e6-b14e-3497f68b8eda,Captopril,,,
6aa51e12-d7d3-11e6-b14e-3497f68b8eda,Enalapril,,,
6aa529e7-d7d3-11e6-b14e-3497f68b8eda,Lisinopril,,,
6aa53502-d7d3-11e6-b14e-3497f68b8eda,Perindopril,,,
6aa541fa-d7d3-11e6-b14e-3497f68b8eda,Ramipril,,,
6aa5501f-d7d3-11e6-b14e-3497f68b8eda,Prilocaine,,,
6aa55dfe-d7d3-11e6-b14e-3497f68b8eda,Antiarrhythmics,,,
6aa569f4-d7d3-11e6-b14e-3497f68b8eda,Antibacterials,,,
6aa570ba-d7d3-11e6-b14e-3497f68b8eda,Sulfonylureas,,,
6aa57e81-d7d3-11e6-b14e-3497f68b8eda,Antifolates,,,
6aa58586-d7d3-11e6-b14e-3497f68b8eda,Antivirals,,,
6aa58c09-d7d3-11e6-b14e-3497f68b8eda,Clozapine,,,
6aa5928a-d7d3-11e6-b14e-3497f68b8eda,Nucleoside Analogue Antineoplastics,,,
6aa59f61-d7d3-11e6-b14e-3497f68b8eda,Diuretics,,,
6aa5a5c4-d7d3-11e6-b14e-3497f68b8eda,Ciclosporin,,,
6aa5ac20-d7d3-11e6-b14e-3497f68b8eda,Spironolactone,,,
6aa5b334-d7d3-11e6-b14e-3497f68b8eda,Potassium Aminobenzoate,,,
6aa5cf0e-d7d3-11e6-b14e-3497f68b8eda,Long-Acting Barbiturates,,,
6aa5f0dc-d7d3-11e6-b14e-3497f68b8eda,St. JohnoS Wort,,,
6aa61056-d7d3-11e6-b14e-3497f68b8eda,Omeprazole,,,
6aa61879-d7d3-11e6-b14e-3497f68b8eda,Maraviroc,,,
6aa61fed-d7d3-11e6-b14e-3497f68b8eda,Methadone,,,
6aa62cbb-d7d3-11e6-b14e-3497f68b8eda,Ritonavir Low Dose,,,
6aa63fd0-d7d3-11e6-b14e-3497f68b8eda,Calcium Channel Blockers,,,
6aa64c80-d7d3-11e6-b14e-3497f68b8eda,Oxycodone,,,
6aa652e9-d7d3-11e6-b14e-3497f68b8eda,Long Acting Opioids,,,
6aa65940-d7d3-11e6-b14e-3497f68b8eda,Nsaids,,,
6aa66650-d7d3-11e6-b14e-3497f68b8eda,Statins (Avoid Lovastatin And Simvastatin),,,
6aa67926-d7d3-11e6-b14e-3497f68b8eda,Pomalidomide,,,
6aa67f6e-d7d3-11e6-b14e-3497f68b8eda,Simeprevir,,,
6aa685ac-d7d3-11e6-b14e-3497f68b8eda,Boceprevir,,,
6aa68d29-d7d3-11e6-b14e-3497f68b8eda,Telaprevir,,,
6aa69a55-d7d3-11e6-b14e-3497f68b8eda,Diuretics or cisplatin,,,
6aa6a0c9-d7d3-11e6-b14e-3497f68b8eda,Corticosteroids,,,
6aa6a70e-d7d3-11e6-b14e-3497f68b8eda,Cytostatic drugs,,,
6aa6ad58-d7d3-11e6-b14e-3497f68b8eda,Nephrotoxic drugs,,,
6aa6b46f-d7d3-11e6-b14e-3497f68b8eda,Foscarnet,,,
6aa6bc5b-d7d3-11e6-b14e-3497f68b8eda,Ganciclovir,,,
6aa6c2a3-d7d3-11e6-b14e-3497f68b8eda,Tenofovir,,,
6aa6c8e1-d7d3-11e6-b14e-3497f68b8eda,Adefovir,,,
6aa6cf29-d7d3-11e6-b14e-3497f68b8eda,Transfusion of leukocytes,,,
6aa751e3-d7d3-11e6-b14e-3497f68b8eda,Ssris,,,
6aa75ef3-d7d3-11e6-b14e-3497f68b8eda,Fluoxetine,,,
6aa76728-d7d3-11e6-b14e-3497f68b8eda,Sertraline,,,
6aa76dba-d7d3-11e6-b14e-3497f68b8eda,Brivudine,,,
6aa7742c-d7d3-11e6-b14e-3497f68b8eda,Amphotericin B,,,
6aa77c0f-d7d3-11e6-b14e-3497f68b8eda,Diuretics Or Cisplatin,,,
6aa788e3-d7d3-11e6-b14e-3497f68b8eda,Cytostatic Drugs,,,
6aa7912c-d7d3-11e6-b14e-3497f68b8eda,Nephrotoxic Drugs,,,
6aa7b408-d7d3-11e6-b14e-3497f68b8eda,Transfusion Of Leukocytes,,,
6aa7bb9a-d7d3-11e6-b14e-3497f68b8eda,Valproic Acid,,,
6aa7c1fd-d7d3-11e6-b14e-3497f68b8eda,Depakene,,,
6aa7c86b-d7d3-11e6-b14e-3497f68b8eda,Stavzor,,,
6aa7d51c-d7d3-11e6-b14e-3497f68b8eda,Cytovene,,,
6aa7e578-d7d3-11e6-b14e-3497f68b8eda,Benemid,,,
6aa7f2d9-d7d3-11e6-b14e-3497f68b8eda,Amoxicillin,,,
6aa7f92a-d7d3-11e6-b14e-3497f68b8eda,Amoxil,,,
6aa800bf-d7d3-11e6-b14e-3497f68b8eda,Omnipen,,,
6aa80c1f-d7d3-11e6-b14e-3497f68b8eda,Principen,,,
6aa81516-d7d3-11e6-b14e-3497f68b8eda,Dycill,,,
6aa81df6-d7d3-11e6-b14e-3497f68b8eda,Dynapen,,,
6aa8272f-d7d3-11e6-b14e-3497f68b8eda,Bactocill,,,
6aa83192-d7d3-11e6-b14e-3497f68b8eda,Beepen-Vk,,,
6aa83c68-d7d3-11e6-b14e-3497f68b8eda,Ledercillin Vk,,,
6aa846da-d7d3-11e6-b14e-3497f68b8eda,Pen-V,,,
6aa8528e-d7d3-11e6-b14e-3497f68b8eda,Pen-Vee K,,,
6aa85d2d-d7d3-11e6-b14e-3497f68b8eda,Pfizerpen,,,
6aa86820-d7d3-11e6-b14e-3497f68b8eda,V-Cillin K,,,
6aa871d8-d7d3-11e6-b14e-3497f68b8eda,Veetids,,,
6aa881ab-d7d3-11e6-b14e-3497f68b8eda,Ceclor,,,
6aa8883a-d7d3-11e6-b14e-3497f68b8eda,Ceftin,,,
6aa88eac-d7d3-11e6-b14e-3497f68b8eda,Cefadroxil,,,
6aa89511-d7d3-11e6-b14e-3497f68b8eda,Duricef,,,
6aa89b7a-d7d3-11e6-b14e-3497f68b8eda,Keflex,,,
6aa8ab40-d7d3-11e6-b14e-3497f68b8eda,Cordarone,,,
6aa8cff7-d7d3-11e6-b14e-3497f68b8eda,Tikosyn,,,
6aa8e246-d7d3-11e6-b14e-3497f68b8eda,Sular,,,
6aa8fe17-d7d3-11e6-b14e-3497f68b8eda,Quinaglute,,,
6aa90468-d7d3-11e6-b14e-3497f68b8eda,Quinidex,,,
6aa90aaf-d7d3-11e6-b14e-3497f68b8eda,Quin-Release,,,
6aa91759-d7d3-11e6-b14e-3497f68b8eda,Altocor,,,
6aa91daa-d7d3-11e6-b14e-3497f68b8eda,Altoprev,,,
6aa923f4-d7d3-11e6-b14e-3497f68b8eda,Mevacor,,,
6aa93098-d7d3-11e6-b14e-3497f68b8eda,Zocor,,,
6aa93f1d-d7d3-11e6-b14e-3497f68b8eda,Versed,,,
6aa94c1f-d7d3-11e6-b14e-3497f68b8eda,Halcion,,,
6aa9526c-d7d3-11e6-b14e-3497f68b8eda,Lurasidone,,,
6aa958bd-d7d3-11e6-b14e-3497f68b8eda,Latuda,,,
6aa95f0a-d7d3-11e6-b14e-3497f68b8eda,Ergot Medicines,,,
6aa96bbd-d7d3-11e6-b14e-3497f68b8eda,Dhe 45,,,
6aa9720e-d7d3-11e6-b14e-3497f68b8eda,Migranal,,,
6aa97864-d7d3-11e6-b14e-3497f68b8eda,Ergometrine,,,
6aa97eb5-d7d3-11e6-b14e-3497f68b8eda,Ergonavine,,,
6aa98559-d7d3-11e6-b14e-3497f68b8eda,Ergotrate,,,
6aa9945f-d7d3-11e6-b14e-3497f68b8eda,Ergomar,,,
6aa99a92-d7d3-11e6-b14e-3497f68b8eda,Cafergot,,,
6aa9a0b5-d7d3-11e6-b14e-3497f68b8eda,Ercaf,,,
6aa9a6d9-d7d3-11e6-b14e-3497f68b8eda,Migergot,,,
6aa9ad05-d7d3-11e6-b14e-3497f68b8eda,Methylergonovine,,,
6aa9b5a3-d7d3-11e6-b14e-3497f68b8eda,Methergine,,,
6aaaf1f6-d7d3-11e6-b14e-3497f68b8eda,Monoamine Oxidase Inhibitor,,,
6aaaf95e-d7d3-11e6-b14e-3497f68b8eda,Tyramine-Rich Foods,,,
6aaaffbe-d7d3-11e6-b14e-3497f68b8eda,Serotonin Reuptake Inhibitors,,,
6aab0720-d7d3-11e6-b14e-3497f68b8eda,Paroxetine,,,
6aab13cd-d7d3-11e6-b14e-3497f68b8eda,Pseudoephedrine,,,
6aab201d-d7d3-11e6-b14e-3497f68b8eda,Phenylpropanolamine,,,
6aab26ac-d7d3-11e6-b14e-3497f68b8eda,Pethidine,,,
6aab2d0c-d7d3-11e6-b14e-3497f68b8eda,Meperidine,,,
6aab72c7-d7d3-11e6-b14e-3497f68b8eda,Nonsteroidal anti-inflammatory drugs,,,
6aab7926-d7d3-11e6-b14e-3497f68b8eda,Ziprasidone,,,
6aab7f6e-d7d3-11e6-b14e-3497f68b8eda,Antipsychotics,,,
6aab85bb-d7d3-11e6-b14e-3497f68b8eda,Tricyclic Antidepressants,,,
